total_result,temp,wind,total_line,away_rest,home_rest,avg_away_total_yards,avg_home_total_yards,avg_away_total_yards_against,avg_home_total_yards_against,away_total_offense_rank,home_total_offense_rank,away_total_defense_rank,home_total_defense_rank,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,total_team_elo,total_qb_elo,team_elo_diff,qb_elo_diff
Over,59,7,44.0,7,7,286.6666666666667,399.0,320.3333333333333,298.0416666666667,4,25,13,8,1557.653,1306.303,0.8606929085750628,0.1393070914249372,1569.91297287,1343.85496295,140.51375769255,78.85401015129,24.0264076413,7.01981064022,2913.7679358200003,31.04621828152,226.0580099199999,17.00659700108
Over,76,10,37.0,7,7,302.2,298.3333333333333,325.8,417.7916666666667,9,7,15,28,1513.431,1577.34,0.5015700700497069,0.4984299299502931,1505.71070404,1545.18192795,56.15990232434999,124.5275100003,4.13720524156,-7.78552139901,3050.89263199,-3.64831615745,39.471223909999935,11.92272664057
Over,45,10,44.0,7,7,417.8,280.8333333333333,299.28000000000003,354.7083333333333,27,3,9,22,1465.13,1572.744,0.4389792115896311,0.5610207884103688,1457.53826809,1584.95126625,61.30883168585999,177.14020055952,23.3281176539,19.1783665116,3042.48953434,42.5064841655,127.41299815999992,4.149751142300001
Over,54,4,49.5,7,7,400.6666666666667,332.3333333333333,324.0,279.3333333333333,26,17,14,4,1499.571,1406.344,0.7131695322503177,0.2868304677496823,1488.96167213,1409.67296046,98.79451965504,186.70958101455,-1.59801303166,30.6866797706,2898.63463259,29.08866673894,79.28871166999988,32.284692802260004
Under,56,7,44.0,6,7,396.0,328.0,312.88,315.9166666666667,24,14,11,12,1356.858,1664.375,0.1984452441463989,0.801554755853601,1385.5765811,1604.6073874,81.69221650656,136.96613364159,2.13112716192,11.4318632501,2990.1839685000004,13.56299041202,219.0308063,9.30073608818
Over,74,6,38.0,8,8,340.6666666666667,367.2,325.8333333333333,261.4,19,22,16,1,1637.549,1506.711,0.7553465901858217,0.2446534098141782,1626.74840391,1525.70076064,128.69520376119,51.12288480584999,8.9077085537,-18.4086201203,3152.44916455,-9.5009115666,101.04764326999998,27.316328674
Over,76,5,37.5,11,10,279.3333333333333,311.0,332.3333333333333,398.0833333333333,3,11,16,25,1584.024,1496.202,0.7067629819728881,0.2932370180271119,1594.98422962,1488.64814245,78.87207050712,58.15795604025,11.4954110701,22.2582516067,3083.63237207,33.7536626768,106.33608716999991,10.7628405366
Over,72,0,47.0,7,7,297.85714285714283,431.5,302.3142857142857,292.02777777777777,7,27,7,4,1595.474,1484.422,0.7336921931671276,0.2663078068328723,1605.92293745,1474.07050264,179.81192487753,34.21090801491,18.9165573273,-7.04025976857,3079.99344009,11.876297558730002,131.85243480999998,25.95681709587
Under,72,0,40.0,7,7,335.0,279.57142857142856,329.3333333333333,518.7428571428571,17,4,15,28,1405.606,1419.746,0.5726750432764529,0.4273249567235471,1420.55936053,1439.04006517,51.81904146804,91.47135727422,-14.5992614886,10.4288418916,2859.5994257,-4.170419597,18.480704639999885,25.0281033802
Under,64,10,35.0,6,7,374.1666666666667,311.57142857142856,340.3888888888889,363.8571428571428,22,12,18,22,1548.967,1649.716,0.4487338467504043,0.5512661532495957,1566.24807388,1639.71315274,55.63660679181,137.49424414737,-2.77459066902,12.060669851,3205.96122662,9.28607918198,73.46507885999995,14.83526052002
Under,76,7,50.0,7,7,405.0,329.3333333333333,341.7142857142857,335.0,25,16,19,17,1449.267,1398.925,0.6601498174577252,0.3398501825422748,1457.31047251,1400.50812794,117.72345438249,202.36557538989,-3.99748516602,36.7125596353,2857.81860045,32.715074469280005,56.80234457000006,40.71004480132
Over,73,2,43.0,7,7,413.2857142857143,260.5,292.1428571428572,317.5,26,1,5,11,1285.041,1566.313,0.2235735096291902,0.7764264903708098,1300.64560235,1579.21199276,19.193143227786,160.39820193804,-17.6527842097,32.7519111423,2879.85759511,15.099126932600004,278.56639040999994,50.404695352000005
Over,70,10,41.5,7,7,318.6666666666667,298.3333333333333,344.25,329.22222222222223,14,8,20,14,1441.803,1362.541,0.6964477094289884,0.3035522905710116,1445.49927665,1376.89635429,38.72886451632,72.90833789381999,-41.3178934264,15.1377970185,2822.39563094,-26.180096407899995,68.60292235999987,56.4556904449
Over,64,14,56.0,7,7,519.3333333333334,305.8,279.6111111111111,345.0,28,10,3,21,1526.098,1683.202,0.3704718181790992,0.6295281818209008,1508.60517269,1672.83081427,123.04115905323,206.96387456283,16.1596418214,31.1931801219,3181.4359869600003,47.3528219433,164.22564158,15.033538300499998
Over,72,0,44.5,7,7,376.8,394.8333333333333,306.36,324.6666666666667,23,24,9,13,1673.545,1555.325,0.7416762342648449,0.2583237657351551,1617.49996207,1525.19488402,136.47596040474,109.87835170455,10.6151834692,25.3838455537,3142.6948460900003,35.9990290229,92.30507805000002,14.7686620845
Under,59,10,41.0,7,7,325.1428571428572,342.7142857142857,395.0,318.88571428571424,15,20,24,12,1505.417,1347.689,0.7828113546822438,0.2171886453177561,1520.05392515,1372.68400643,114.01626421218,86.00725183644,26.0130559381,4.18208846872,2892.73793158,30.19514440682,147.36991872,21.83096746938
Under,70,31,44.0,7,7,290.42857142857144,342.5,429.54285714285714,304.125,5,19,27,8,1579.994,1442.4,0.7624619547807991,0.2375380452192008,1584.5634807,1436.56659689,150.54785472737998,68.44599100317,23.4532133173,25.7302914299,3021.13007759,49.1835047472,147.99688380999987,2.277078112599998
Under,75,0,37.5,7,7,292.1428571428572,317.5,413.2857142857143,260.5,6,13,26,1,1503.426,1297.642,0.8261750624775606,0.1738249375224394,1504.08561061,1334.55594305,56.31627666357,-5.988905408540999,-9.42477464751,-66.1622972408,2838.64155366,-75.58707188831,169.52966756,56.73752259329
Over,79,15,36.0,7,6,363.8571428571428,340.42857142857144,311.57142857142856,373.1714285714285,21,18,10,23,1494.543,1577.023,0.4748654615099248,0.5251345384900752,1512.73601182,1629.29792611,50.88059980047,112.05739965518998,-17.6273452637,5.86415669903,3142.03393793,-11.76318856467,116.56191429,23.49150196273
Over,51,3,35.0,15,8,274.2,302.3333333333333,266.8666666666667,297.77777777777777,2,9,2,6,1606.349,1588.616,0.6168618423216403,0.3831381576783597,1576.82212935,1578.93347937,114.13460596329,45.63811498686,-12.5928194729,-2.71268621319,3155.75560872,-15.30550568609,2.111350019999918,9.88013325971
Under,72,0,45.5,7,7,340.42857142857144,284.0,409.2857142857143,343.75,17,2,26,17,1392.725,1468.284,0.4848090541404599,0.5151909458595401,1409.0707196,1479.38875967,59.55058478093999,125.61769317801,-10.0050610239,-0.344167544932,2888.45947927,-10.349228568832,70.31804006999982,9.660893478968
Under,53,15,33.0,7,7,309.7142857142857,323.0,266.40816326530614,351.27083333333337,10,12,1,20,1529.563,1513.132,0.6150889248821854,0.3849110751178146,1546.39799467,1512.92899366,61.21329396798,58.21206677979,4.52825970158,-8.43447970769,3059.32698833,-3.9062200061100008,33.46900100999983,12.96273940927
Over,46,6,41.0,6,7,324.42857142857144,383.0,299.0285714285714,387.02777777777777,13,24,6,24,1547.649,1616.587,0.4943330051180169,0.5056669948819831,1516.03112032,1589.66391844,124.28917851866998,134.86095890619,30.8705968701,-1.60011194049,3105.69503876,29.270484929610003,73.63279812000019,32.470708810590004
Under,50,5,35.5,7,7,286.2857142857143,269.625,426.6734693877551,310.6875,4,1,27,10,1287.936,1326.336,0.5382058574322858,0.4617941425677142,1325.71256,1345.73262388,-20.212157527188,15.966589972872,-69.9658084381,-18.3834216267,2671.44518388,-88.3492300648,20.020063879999952,51.5823868114
Over,72,0,47.0,10,7,284.2857142857143,426.7142857142857,303.42857142857144,310.4489795918367,3,27,7,9,1605.729,1537.339,0.6830566101958262,0.3169433898041738,1614.42588132,1527.23137725,195.74002535868,40.92741845181,25.3599019855,12.7641522832,3141.65725857,38.1240542687,87.19450407,12.5957497023
Over,81,13,38.5,14,6,341.7142857142857,303.1666666666667,405.0,328.1111111111111,18,6,25,14,1578.378,1506.99,0.6867809142641249,0.3132190857358751,1566.09169029,1498.12650465,47.63243052117,109.80701605797,-1.57989413528,3.98557511987,3064.21819494,2.40568098459,67.96518564000007,5.56546925515
Over,82,7,41.0,7,10,388.1428571428572,303.42857142857144,382.11428571428576,284.2857142857143,25,7,23,2,1542.888,1681.22,0.3960064727155822,0.6039935272844177,1556.40099482,1626.66372576,66.4764227952,149.93003303751,4.72281666074,16.8114606121,3183.06472058,21.53427727284,70.26273093999998,12.088643951359998
Under,70,9,41.0,7,7,345.0,314.42857142857144,284.63265306122446,306.2857142857143,19,11,3,8,1341.246,1432.626,0.4621089146259661,0.5378910853740339,1347.85868099,1450.5287061,67.4887717218,89.26184557751999,12.1218556495,8.78438303353,2798.38738709,20.90623868303,102.67002510999988,3.3374726159700003
Under,45,18,37.0,7,14,337.875,329.42857142857144,320.875,298.6571428571429,16,14,12,5,1515.593,1511.765,0.5977757264941838,0.4022242735058162,1528.78514929,1526.27487738,71.06167083477,113.1796646079,-7.59103411339,24.2941033389,3055.06002667,16.70306922551,2.5102719100000286,31.885137452290003
Under,60,13,63.0,7,7,510.2857142857143,408.75,330.8285714285715,339.04166666666663,28,26,15,16,1379.909,1643.195,0.2420586475121612,0.7579413524878388,1378.42984078,1629.68409136,200.47985330208,78.91868463138,33.6930656087,-102.863374885,3008.11393214,-69.1703092763,251.25425058,136.5564404937
Under,72,10,44.5,7,7,350.0,306.2857142857143,368.25,314.42857142857144,22,9,21,11,1463.098,1466.316,0.5879859931687358,0.4120140068312642,1474.53694996,1490.60056078,46.43830126254,41.34107838993,-35.3974034954,-21.5319509879,2965.13751074,-56.9293544833,16.06361082000012,13.8654525075
Under,52,5,43.0,7,7,335.0,289.875,508.77777777777777,347.4375,15,5,28,18,1427.752,1566.105,0.3959775589869289,0.6040224410130711,1422.25724241,1551.75189561,30.864435768078,128.497502925,-11.0576723203,18.0191597212,2974.00913802,6.961487400900001,129.49465320000013,29.0768320415
Under,63,8,42.5,7,14,348.1428571428572,305.0,289.7959183673469,373.9166666666667,21,8,4,22,1372.416,1594.643,0.2880094460451964,0.7119905539548036,1346.90831387,1598.87283517,64.09939710669,152.98146989366998,57.714315298,23.3013842053,2945.78114904,81.0156995033,251.9645212999999,34.412931092700006
Over,54,9,37.5,8,8,348.0,368.25,324.6326530612245,350.0,20,23,13,19,1605.25,1669.12,0.5016261949879053,0.4983738050120947,1651.43337715,1659.56323195,126.13914507843,134.01074514267,12.5047173242,8.99483073472,3310.9966091,21.49954805892,8.129854799999976,3.509886589479999
Over,72,0,40.0,7,7,317.875,284.44444444444446,391.125,328.3809523809524,11,3,26,15,1399.901,1584.967,0.3337760859653842,0.6662239140346158,1416.54147566,1592.62460333,55.9403089113,88.91885700422999,-11.3113267473,15.7078929322,3009.16607899,4.396566184899999,176.08312766999984,27.0192196795
Over,57,12,45.0,7,14,426.75,320.875,291.75,337.875,29,13,5,20,1341.341,1621.058,0.2251311952543796,0.7748688047456204,1366.4630542,1628.56487585,77.37597361988999,196.84940693022,-0.766457638199,24.1292077276,2995.02793005,23.362750089401,262.1018216499999,24.895665365799
Over,57,5,32.5,7,7,319.0,283.375,303.41269841269843,261.046875,12,2,9,1,1351.425,1511.854,0.3660190600573979,0.6339809399426021,1367.1423888,1527.87804028,-1.5046914781172998,54.83576687984999,-26.1998912708,1.63748614371,2895.02042908,-24.56240512709,160.73565148000012,27.83737741451
Under,49,6,33.5,7,7,338.875,262.0,320.765625,283.6984126984127,21,1,12,3,1262.848,1538.139,0.2296068793610821,0.7703931206389178,1304.30279507,1552.95469109,-19.194233482875,77.92143135942,-65.958555994,-3.52260487858,2857.25748616,-69.48116087257999,248.6518960200001,62.43595111542
Under,72,0,39.0,7,7,302.42857142857144,291.75,339.6122448979592,426.75,7,4,21,28,1522.009,1591.339,0.4937689516907477,0.5062310483092523,1513.09238272,1581.36016227,37.17377935491,59.38622540037,10.4597989664,4.3759980111,3094.45254499,14.8357969775,68.26777955000011,6.083800955299999
Under,46,20,39.0,7,14,376.7142857142857,308.875,327.2244897959184,427.3125,25,9,14,29,1474.167,1561.694,0.4676263940311778,0.5323736059688222,1465.56755878,1529.57350643,55.61678615328,125.78245569912,4.01819545488,29.669182785,2995.14106521,33.68737823988,64.00594765000005,25.65098733012
Under,72,0,48.0,7,7,400.55555555555554,333.875,504.5873015873015,326.875,27,19,30,13,1455.32,1369.26,0.7046564783685061,0.2953435216314939,1472.2691665,1359.49912349,83.3224326,206.35346247351,5.35902256951,34.7283124131,2831.76828999,40.08733498261,112.77004300999988,29.36928984359
Under,52,18,40.0,7,7,310.25,322.6666666666667,355.25,337.82539682539687,10,14,23,19,1489.219,1439.553,0.6592762376288017,0.3407237623711983,1502.10533557,1453.20956853,94.96369204938,159.55258179134998,13.9714118927,79.009392322,2955.3149041,92.9808042147,48.89576704000001,65.03798042929999
Under,56,9,36.5,7,6,302.625,328.5,318.5,358.71875,8,18,11,24,1688.653,1530.841,0.782893554304468,0.2171064456955319,1682.59742491,1531.44894805,136.95038604324,54.62682367296,9.36595913902,-9.13971133612,3214.04637296,0.2262478028999996,151.14847686000007,18.50567047514
Under,65,8,40.0,6,7,359.77777777777777,326.875,330.6666666666667,333.875,24,17,16,18,1318.552,1585.718,0.2379845555670376,0.7620154444329623,1326.11822059,1628.39918419,67.50527796572999,106.7960572008,11.9296744,-2.30291526966,2954.51740478,9.62675913034,302.28096359999995,14.23258966966
Over,51,20,45.5,14,7,425.0,326.875,283.0625,377.5,28,17,2,25,1602.542,1525.018,0.6943284785482094,0.3056715214517905,1576.12153233,1534.12497124,142.58934552357,170.57213462124,2.34398804384,36.1874235111,3110.24650357,38.53141155494,41.996561090000114,33.84343546726
Over,66,7,44.0,7,7,346.85714285714283,334.5,300.8928571428572,298.25,23,20,7,6,1600.549,1579.837,0.6209065713770496,0.3790934286229504,1605.37488519,1564.28856483,134.3392432503,131.86174390982998,12.6388232472,18.7457174769,3169.66345002,31.3845407241,41.086320359999945,6.106894229700002
Under,48,8,39.5,7,7,297.2857142857143,298.44444444444446,332.5510204081633,344.22222222222223,5,6,17,22,1414.02,1366.51,0.6564828702167361,0.3435171297832639,1409.72057319,1340.40626385,29.925465171789,71.20748301117,-10.6978530753,58.3824841136,2750.1268370400003,47.6846310383,69.31430934000014,69.0803371889
Under,72,0,59.5,7,7,326.875,503.875,284.5,399.53125,17,30,4,27,1653.843,1461.107,0.8151229089506112,0.1848770910493887,1648.61480865,1471.91800361,80.57002268072999,91.22261619009,-96.8044128522,-17.9688060931,3120.53281226,-114.7732189453,176.69680504000007,78.8356067591
Under,50,19,47.5,8,8,391.125,339.875,317.875,302.52083333333337,26,22,10,8,1494.03,1639.141,0.3867116277109618,0.6132883722890381,1482.85803267,1590.44011726,104.31972733974,150.14889265002,1.04034737354,16.0803173878,3073.2981499300004,17.120664761340002,107.58208459000002,15.03997001426
Under,40,10,39.5,7,7,326.3333333333333,369.625,422.8888888888889,295.890625,16,24,28,7,1574.528,1365.148,0.8291277785090124,0.1708722214909875,1543.39192117,1389.92988314,122.70575450331,87.50374943342999,26.2833024994,4.33575315048,2933.32180431,30.619055649880004,153.46203803000003,21.94754934892
Under,57,3,37.5,7,7,341.1111111111111,324.3333333333333,394.4938271604938,499.22222222222223,20,13,26,30,1486.706,1470.98,0.6141276548035968,0.3858723451964032,1493.66499283,1488.33099072,84.11762032509,96.94000590350998,-21.0227413093,11.8850667516,2981.9959835500003,-9.1376745577,5.3340021100000286,32.907808060899995
Under,50,15,39.0,7,7,272.0,310.55555555555554,326.44444444444446,326.4814814814815,2,10,15,16,1430.574,1330.064,0.7216683200281261,0.2783316799718739,1441.3423391,1349.13320557,47.7158386881,0.9527255861475,-28.331747758,-23.6611881752,2790.47554467,-51.9929359332,92.20913352999992,4.670559582799999
Under,72,0,40.0,7,7,286.6,289.1111111111111,313.2875,302.26984126984127,4,5,12,8,1494.683,1383.196,0.7341811701962823,0.2658188298037177,1485.27118564,1401.62441637,32.14950372051,54.60443181171,7.61427766236,-29.6221946462,2886.8956020100004,-22.00791698384,83.64676927000005,37.23647230856
Over,69,5,40.5,7,14,282.1,354.6666666666667,307.45714285714286,309.8095238095238,3,23,9,10,1489.86,1421.201,0.6833917478300037,0.3166082521699963,1511.92794221,1418.56879382,75.97244210886,29.819577668364,-3.15426263286,-9.96712533883,2930.49673603,-13.12138797169,93.35914838999996,6.81286270597
Under,72,0,46.0,7,6,311.77777777777777,395.77777777777777,368.69135802469134,337.22222222222223,11,27,24,19,1614.371,1330.185,0.8818509612403452,0.1181490387596547,1566.57445428,1338.29024353,136.15011822555,64.77852474455999,8.27691430613,10.3349066395,2904.86469781,18.61182094563,228.28421075000008,2.0579923333700005
Over,47,7,33.0,7,7,326.1,289.6666666666667,310.525,333.6666666666667,15,6,11,18,1526.509,1498.198,0.631147159644387,0.368852840355613,1527.03269211,1513.97256501,48.52945654227,100.48947794886,-11.1323099891,16.0357342479,3041.00525712,4.903424258799999,13.060127100000043,27.168044237
Over,56,3,33.0,7,7,325.7,333.6666666666667,273.1375,289.6666666666667,14,18,2,6,1692.984,1533.214,0.7848032170499104,0.2151967829500896,1687.01368085,1545.88722351,143.57970021912,75.10255835643,11.6282628117,12.160970249,3232.90090436,23.7892330607,141.1264573399999,0.5327074372999991
Under,44,6,32.0,7,7,297.3333333333333,257.5,370.4126984126984,345.5875,7,1,25,21,1249.892,1461.333,0.3009070788180424,0.6990929211819576,1294.13804127,1451.74914403,-19.172334920277,48.49927249761,-62.649678913,0.261681703578,2745.8871853,-62.387997209422,157.61110276,62.911360616578
Under,63,7,33.5,7,7,302.25,310.0,288.78125,278.0138888888889,8,9,5,3,1359.329,1618.666,0.246253669536664,0.7537463304633361,1331.55804322,1609.18135935,-0.402299800023,65.35792925937,-19.5711683346,7.14305003998,2940.73940257,-12.42811829462,277.62331613000015,26.71421837458
Under,54,0,52.0,7,7,371.375,395.1,351.8125,340.3875,25,26,22,20,1353.6,1558.35,0.3090710807244771,0.6909289192755228,1343.43729926,1543.6791248,202.82819200281,152.97577327461,31.0340475063,28.3163020099,2887.11642406,59.3503495162,200.24182554000004,2.717745496399999
Over,54,8,48.5,7,7,499.22222222222223,346.3333333333333,324.3333333333333,257.0,30,21,13,1,1551.095,1628.244,0.482523306108979,0.517476693891021,1563.11944489,1626.86781944,91.34770871754,101.02420546250998,3.59976158437,-81.6559889813,3189.98726433,-78.05622739693,63.74837454999988,85.25575056567
Under,75,7,42.0,6,7,337.22222222222223,312.77777777777777,395.77777777777777,286.8395061728395,19,12,27,4,1601.672,1518.8,0.7008229307978469,0.2991770692021531,1607.54166261,1506.72369564,87.80747510303999,101.67055414758,14.366807335,-0.338330759309,3114.26535825,14.028476575691,100.81796697000004,14.705138094309
Under,72,0,52.5,7,7,332.8888888888889,422.8888888888889,428.55555555555554,326.3333333333333,17,28,29,14,1597.251,1571.665,0.6274879153447603,0.3725120846552396,1605.09804691,1552.18177929,197.29987107435,139.16347663482,22.6823284635,0.513765167848,3157.2798262,23.196093631348,52.9162676200001,22.168563295652
Over,20,3,50.0,8,8,349.8888888888889,428.55555555555554,368.6507936507936,332.8888888888889,22,29,23,17,1555.895,1622.036,0.498357974908669,0.5016420250913309,1558.06472428,1625.98432522,178.68972739035,159.24452530998,38.4243761459,24.300782531,3184.0490495000004,62.7251586769,67.91960094000001,14.1235936149
Under,37,15,36.0,7,7,308.7,318.2,334.2,363.1625,10,11,19,24,1356.366,1611.718,0.250536275556658,0.749463724443342,1378.6977792,1616.42703854,43.44352305381,92.06466165138,-36.197937998,15.7770602425,2995.1248177400003,-20.4208777555,237.72925934,51.9749982405
Over,27,8,46.0,7,7,416.4,334.2,336.3,308.7,28,17,20,11,1508.754,1612.973,0.4437978325830896,0.5562021674169104,1497.83831972,1618.21934446,98.9881560294,194.84084027727,-1.66448003177,19.8996107869,3116.05766418,18.23513075513,120.38102473999992,21.56409081867
Under,46,15,42.0,7,7,362.44444444444446,366.22222222222223,317.2962962962963,394.8666666666667,22,24,13,26,1518.39,1583.31,0.5001151292526153,0.4998848707473847,1504.05651606,1554.62402511,134.30916155678997,92.22999445176,17.5229512025,-7.84958885997,3058.68054117,9.67336234253,50.567509050000126,25.37254006247
Over,72,0,46.5,7,7,326.7,402.6,340.6,307.6,14,27,21,10,1620.265,1456.132,0.7890145478849014,0.2109854521150985,1574.80396132,1467.23307881,157.66054971744,72.84360719393999,18.6182843368,-25.9685006389,3042.03704013,-7.3502163021000015,107.57088251000005,44.5867849757
