"game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"WC","Sunday","Home",41,7,7,0,"outdoors","grass",26,15,3135.57390321,23.05118875839,5,7,5,7,0
"REG","Sunday","Home",54,7,7,0,"dome","astroturf",72,0,3106.39001352,12.47928032414,4,28,27,9,-42
"REG","Sunday","Home",41.5,14,7,0,"outdoors","fieldturf",12,17,2822.23123474,50.0489691692,29,23,24,20,2
"REG","Sunday","Home",49,6,14,0,"outdoors","grass",49,7,3096.56984931,-0.02541903569,25,27,3,9,4
"REG","Sunday","Home",38.5,7,7,1,"dome","fieldturf",72,0,2908.73556556,-26.6326992479,12,5,14,23,16
"REG","Thursday","Home",40.5,4,4,0,"dome","fieldturf",72,0,2857.90862188,-11.77040376294,13,7,18,16,4
"REG","Sunday","Home",51,7,8,1,"outdoors","grass",65,4,3066.90725702487,15.3091412732636,15,12,32,16,-13
"WC","Saturday","Home",48,6,6,0,"closed","fieldturf",72,0,3083.03207233,38.9213248929,6,2,8,7,3
"REG","Sunday","Home",41,14,7,0,"outdoors","grass",66,19,3199.53966973786,-95.2418689566739,6,4,22,17,-3
"REG","Sunday","Home",37.5,7,6,0,"open","fieldturf",72,0,2894.10465646,-77.21403015599,23,12,7,24,28
"REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",61,4,3109.73987898,26.66540923785,29,10,7,27,39
"REG","Sunday","Home",53.5,7,6,1,"dome","astroturf",72,0,3126.23511982,-92.889623678,1,24,20,13,-30
"REG","Sunday","Home",42.5,7,7,1,"outdoors","grass",43,12,3073.49800867938,-47.4760953085874,3,17,7,17,-4
"REG","Saturday","Home",48,6,6,1,"closed","matrixturf",72,0,3302.62388160857,-59.756940823899,13,26,11,3,-21
"REG","Sunday","Home",37,7,7,1,"outdoors","grass",66,10,2809.65936464,35.8971623586,24,14,1,22,31
"REG","Thursday","Home",46,4,4,1,"outdoors","astroturf",35,5,2909.48495192,1.52833927747,15,28,4,23,6
"REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",56,13,3169.2031717,33.36824500846,1,19,29,3,-44
"REG","Monday","Home",46.5,15,11,0,"outdoors","fieldturf",53,4,3116.73041769,19.41280177323,4,6,3,8,3
"REG","Sunday","Home",47,7,7,0,"outdoors","grass",81,3,3083.33795785328,2.55978074739746,25,26,24,28,3
"REG","Monday","Home",50.5,8,8,0,"outdoors","grass",69,13,3055.35071093,40.3657997382,5,10,21,13,-13
"REG","Sunday","Home",49,7,7,0,"outdoors","astroturf",52,11,3023.39156696331,3.38644049445933,7,6,18,28,11
"REG","Sunday","Home",41,7,7,0,"closed","grass",72,0,2822.00224904,8.440496493381,26,21,7,20,18
"REG","Sunday","Home",43.5,7,7,0,"closed","fieldturf",72,0,2791.65542305,-32.63280056701,9,26,9,32,6
"REG","Sunday","Home",43,7,7,0,"dome","fieldturf",72,0,2845.35341034,-2.936882896496,18,5,7,28,34
"REG","Sunday","Home",52,7,7,1,"outdoors","grass",75,10,2965.27040505,26.1496233679,7,15,16,2,-22
"REG","Sunday","Home",45.5,7,7,1,"outdoors","grass",85,9,3044.20520471,15.4546606916,8,21,1,2,-12
"REG","Sunday","Home",45,7,7,1,"outdoors","fieldturf",29,9,2900.90052514,19.92931313387,8,27,31,17,-33
"REG","Sunday","Home",46.5,7,7,0,"open","grass",72,0,3085.92662484,53.0379791145,4,6,5,17,10
"REG","Sunday","Home",49,7,7,0,"dome","sportturf",72,0,3035.08440593,-38.332877951,1,13,10,25,3
"REG","Sunday","Home",56,7,7,0,"dome","fieldturf",72,0,3477.38158658,76.4284793185,3,14,6,1,-16
"REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",67,3,3143.33014458,17.03141849297,17,18,21,8,-14
"SB","Sunday","Neutral",38,14,14,0,"closed","grass",72,0,3354.53158211,35.4020888937,2,2,1,1,0
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",81,6,3088.22490882,12.273594471778,30,30,30,30,0
"REG","Sunday","Home",47,6,7,1,"outdoors","grass",75,9,3034.83079480362,21.6340306237737,5,30,11,1,-35
"REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",28,12,2890.65056872,-77.56630935758,20,14,29,27,4
"WC","Saturday","Home",40.5,6,6,0,"outdoors","grass",31,5,3122.45048752,5.1445675148,5,3,4,6,4
"REG","Sunday","Home",38.5,7,7,0,"outdoors","astroturf",81,8,3044.77943488,-14.76636970887,18,5,22,25,16
"REG","Sunday","Home",37,7,7,1,"outdoors","grass",20,35,2974.63389556,-22.09267762456,30,14,1,14,29
"REG","Sunday","Home",49.5,7,7,0,"outdoors","fieldturf",62,8,3148.50851132,14.67899710303,1,21,15,16,-19
"REG","Thursday","Home",43,7,7,0,"outdoors","grass",44,9,3041.45450889954,17.8490727012279,30,27,15,1,-11
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",88,8,2943.78959561,8.61379975149,13,21,12,19,-1
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",76,5,2932.07887676377,-11.7572610723695,32,32,32,32,0
"REG","Thursday","Home",42,4,4,0,"outdoors","grass",56,2,3005.55253311,-33.65830756431,18,16,5,23,20
"REG","Sunday","Home",33,14,7,1,"outdoors","astroplay",50,8,2912.03432117,21.80600441726,28,17,10,17,18
"REG","Sunday","Home",46.5,14,7,1,"outdoors","grass",61,6,3066.06737484,20.089404345709,6,23,26,20,-23
"REG","Sunday","Home",40.5,7,7,0,"outdoors","grass",91,4,2921.8235037,-23.61446855785,25,22,7,32,28
"REG","Sunday","Home",45,7,7,0,"closed","astroturf",72,0,2851.86141115798,-9.72261898487618,29,2,25,19,21
"REG","Sunday","Home",48,10,7,0,"open","fieldturf",72,0,2907.59966032736,-64.2384469783099,15,7,1,6,13
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",66,5,3006.34779523,50.0777991226,23,3,26,3,-3
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",61,7,3145.45675083523,-16.2785062743224,23,17,9,21,18
"REG","Sunday","Home",40,10,7,1,"outdoors","grass",79,9,3080.46953410583,-54.9460084757569,30,32,26,24,-4
"REG","Sunday","Home",41,7,6,1,"closed","fieldturf",72,0,2911.49665226,21.7923776604,26,11,21,18,12
"REG","Sunday","Home",35,14,14,1,"outdoors","astroplay",58,13,3094.07512599,-5.4805172911,24,13,3,4,12
"REG","Sunday","Home",36,7,7,0,"outdoors","grass",67,14,3069.22386968,-28.66114840175,28,23,21,25,9
"REG","Sunday","Home",44,10,7,0,"outdoors","astroturf",72,22,2947.65223328,5.224194459999,28,2,20,30,36
"REG","Sunday","Home",44.5,7,14,0,"outdoors","astroplay",51,4,3111.69053732,14.76448689328,13,26,10,10,-13
"REG","Sunday","Home",38,7,7,1,"outdoors","grass",62,12,3062.84491686,4.6594887217,20,18,5,18,15
"REG","Sunday","Home",43.5,7,7,0,"dome","astroturf",72,0,3266.34994422,31.39132429543,2,4,9,13,2
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",85,14,2825.84339076,-14.76491322012,32,32,32,32,0
"REG","Sunday","Home",47,7,7,0,"outdoors","grass",85,6,3061.1791728,34.5881137171,8,10,16,3,-15
"REG","Sunday","Home",38,7,7,0,"outdoors","grass",67,11,2793.12176787,7.13614888161,9,1,13,29,24
"REG","Sunday","Home",47.5,7,7,1,"closed","fieldturf",72,0,3061.29972857,-28.28469227262,6,24,23,28,-13
"REG","Sunday","Home",53.5,7,7,0,"dome","sportturf",72,0,3187.26618025,42.1601056562,8,4,21,6,-11
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",69,8,3063.24601842,8.64062351773,7,19,5,18,1
"REG","Sunday","Home",48,7,7,0,"outdoors","fieldturf",39,18,2791.43836227855,-21.0784398827181,30,2,23,16,21
"REG","Sunday","Home",42.5,6,7,0,"outdoors","grass",62,7,2873.66410582,0.034296362600001,18,17,19,17,-1
"REG","Sunday","Home",43.5,7,7,0,"outdoors","fieldturf",57,8,2836.35061992,8.22386627919,19,15,5,10,9
"REG","Sunday","Home",47.5,7,7,1,"outdoors","grass",62,3,3092.67543166,28.69462604635,4,7,18,22,1
"REG","Sunday","Home",48,7,14,1,"outdoors","grass",70,5,2931.08429894,-3.00657492717,18,23,27,4,-28
"REG","Sunday","Home",36.5,7,14,0,"outdoors","grass",75,9,2830.89033166,-3.09597979407,28,3,14,17,28
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",49,11,2883.97117243391,-24.2366280456812,18,1,15,16,18
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",42,8,2991.32984685,-131.29101107392,24,24,27,14,-13
"REG","Sunday","Home",46.5,10,7,0,"outdoors","grass",80,10,3000.35072939,-2.4998089771,10,15,13,24,6
"REG","Sunday","Home",41,7,7,0,"closed","grass",72,0,2871.71744269,-7.86486450066,13,11,5,29,26
"REG","Monday","Home",41,8,8,1,"outdoors","grass",26,9,3006.47037276,-2.2101471365,25,22,15,9,-3
"REG","Sunday","Home",42.5,6,7,1,"dome","fieldturf",72,0,2872.62023001,23.03044937564,19,18,22,23,2
"REG","Monday","Home",43,11,8,1,"outdoors","grass",41,0,2945.8433341,-51.9797776259,28,15,13,29,29
"REG","Sunday","Home",45.5,7,7,0,"outdoors","grass",58,6,2798.71308932,32.15115952194,5,21,7,19,-4
"REG","Sunday","Home",53.5,7,6,0,"outdoors","fieldturf",63,12,3256.57383342,29.69191148084,1,31,1,9,-22
"REG","Saturday","Home",51,6,6,1,"outdoors","grass",37,0,2938.66579707,-112.2178137547,10,19,25,5,-29
"REG","Sunday","Home",47.5,7,7,0,"closed","grass",72,0,2895.30830354,35.80509329412,10,17,13,4,-16
"REG","Sunday","Neutral",44.5,7,7,0,"outdoors","grass",55,12,2972.65211846,7.53968012213,28,11,12,12,17
"REG","Sunday","Home",56.5,7,7,0,"dome","fieldturf",72,0,2958.59162335,19.373282773549,20,16,11,1,-6
"REG","Sunday","Home",51.5,7,7,1,"dome","fieldturf",72,0,3047.83978151927,-1.30596143890641,9,16,11,17,-1
"REG","Sunday","Home",40,7,7,0,"outdoors","grass",85,6,2986.28488891,-3.27488351954,32,32,32,32,0
"DIV","Saturday","Home",44,6,13,0,"outdoors","grass",13,8,3264.49906608,29.02638196315,2,3,7,7,-1
"REG","Sunday","Home",50.5,7,7,0,"outdoors","grass",73,6,3017.16105058209,15.8808099776456,4,5,26,23,-4
"REG","Sunday","Home",41.5,7,7,0,"closed","grass",72,0,3191.58566014,-49.83946274538,23,3,16,15,19
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",55,4,3072.83648440732,-2.15106456716448,21,14,22,1,-14
"REG","Sunday","Home",39.5,7,7,0,"outdoors","astroplay",36,6,2807.46282874,-0.293249623299999,25,14,13,29,27
"REG","Monday","Home",41.5,8,8,1,"closed","grass",72,0,2846.05999062,-29.5814158782,31,23,10,25,23
"REG","Sunday","Home",45.5,7,7,1,"dome","matrixturf",72,0,2952.73945222063,12.9883118534908,4,1,22,19,0
"REG","Sunday","Home",41.5,7,7,1,"closed","fieldturf",72,0,3012.27587984,-0.32678071096,4,27,12,24,-11
"REG","Sunday","Home",49,7,7,1,"outdoors","grass",37,9,3026.73347809,46.6143007032,5,22,30,6,-41
"REG","Monday","Home",37.5,8,15,0,"outdoors","grass",82,0,3254.54386645,35.3917070412,9,2,15,14,6
"REG","Monday","Home",45.5,8,8,0,"outdoors","fieldturf",72,3,2909.94060369926,-38.414989583058,31,16,14,16,17
"REG","Monday","Home",48,8,8,0,"outdoors","fieldturf",40,0,3123.14750825,-137.952599797,18,18,12,4,-8
"REG","Sunday","Home",33.5,7,7,1,"outdoors","grass",46,0,2921.51671682,-2.52070685291,12,28,5,27,6
"SB","Sunday","Neutral",44.5,14,14,0,"closed","grass",72,0,3341.53949,49.02340895,1,1,2,2,0
"REG","Sunday","Home",47,7,7,1,"dome","sportturf",72,0,3008.90670843,-22.52079426615,5,9,4,32,24
"REG","Sunday","Home",51.5,7,7,0,"dome","fieldturf",72,0,2830.47898066,21.90036781931,3,1,9,30,23
"REG","Sunday","Home",51.5,7,7,0,"outdoors","grass",64,6,2931.0020172,77.7067666939,27,25,16,8,-6
"REG","Sunday","Home",37,10,7,0,"outdoors","astroturf",42,18,2822.57819439496,-19.294858678726,17,11,27,26,5
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",63,11,2753.53586798,-80.9080580016,25,25,11,31,20
"REG","Sunday","Home",49,14,14,1,"outdoors","grass",79,14,2732.79931985993,-89.6139078899796,21,22,21,12,-10
"REG","Monday","Home",39.5,9,8,1,"dome","astroturf",72,0,3087.63103343,-121.08256933883,8,19,7,11,-7
"REG","Sunday","Home",43,7,7,1,"dome","astroturf",72,0,2929.28250161,-52.4834881373,7,27,2,27,5
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",62,7,2954.17778670853,-18.9900020664189,20,5,19,29,25
"REG","Sunday","Home",53.5,7,6,1,"closed","fieldturf",72,0,2880.92940102422,23.9321616552239,5,27,14,9,-27
"REG","Sunday","Home",33,7,7,0,"outdoors","grass",51,26,2822.43108046,-9.69039530209,23,13,17,28,21
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",104,20,2771.16819024,1.453938576103,15,25,20,16,-14
"REG","Sunday","Home",42.5,10,7,1,"outdoors","grass",73,14,3141.36228293,-73.2652409693,8,3,20,9,-6
"REG","Saturday","Home",33.5,6,5,0,"outdoors","grass",36,4,2941.56152516,-72.58568700819,10,8,9,29,22
"REG","Sunday","Home",35,6,7,0,"outdoors","grass",51,8,2947.15902089,5.2759314188,25,2,30,21,14
"REG","Sunday","Home",46,7,7,1,"outdoors","grass",73,7,2949.06971849,5.03312259168,5,1,25,14,-7
"REG","Sunday","Home",46.5,7,8,0,"closed","fieldturf",72,0,3080.52346566264,-8.88163977927864,14,27,14,11,-16
"REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",77,15,2912.25129717622,5.6760682085395,11,12,23,4,-20
"REG","Sunday","Home",35.5,7,7,1,"outdoors","grass",44,20,2922.77607775,5.52231979577,25,4,18,27,30
"REG","Sunday","Home",46.5,10,7,0,"outdoors","grass",81,4,2983.48137961,14.6998567086,12,8,12,9,1
"REG","Monday","Home",40,8,8,0,"outdoors","grass",54,10,2894.46064436,-21.86942347134,23,27,2,30,24
"REG","Sunday","Home",48.5,7,10,0,"dome","sportturf",72,0,2948.28845107299,-28.9697249060261,2,18,8,7,-17
"REG","Sunday","Home",47.5,7,7,0,"outdoors","grass",72,10,2810.74451946,13.19355922125,5,12,19,18,-8
"REG","Sunday","Home",43.5,6,7,0,"outdoors","grass",18,9,3238.15891024,74.3393317312,26,23,17,4,-10
"REG","Sunday","Home",43,6,7,0,"open","matrixturf",65,6,3071.92643490671,-1.40823874850802,27,29,16,24,6
"REG","Sunday","Home",52,7,7,1,"outdoors","grass",50,8,2903.69210739,5.56422223532,21,27,26,1,-31
"REG","Sunday","Home",38.5,14,7,0,"outdoors","grass",28,14,3079.04858061,-156.7809497379,20,4,6,26,36
"REG","Sunday","Home",49,7,7,0,"outdoors","grass",91,6,3091.2967366,21.3625318434,32,32,32,32,0
"REG","Sunday","Home",42,7,7,1,"outdoors","grass",79,5,2983.83976632,-4.20714535973,17,17,12,11,-1
"REG","Sunday","Home",45,8,7,1,"dome","fieldturf",72,0,3025.75268641,-93.12794636608,14,1,22,23,14
"REG","Sunday","Home",49.5,7,7,1,"outdoors","grass",33,10,3113.55951626,-10.87012527369,16,11,30,2,-23
"REG","Sunday","Home",45.5,14,7,1,"outdoors","grass",52,21,3069.95438392373,36.3919083579355,24,24,22,11,-11
"REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",87,5,2900.86318891,-12.82541813107,29,5,18,26,32
"REG","Monday","Home",47.5,8,9,1,"outdoors","fieldturf",50,0,3147.4900082,-27.44523674533,4,24,22,3,-39
"REG","Sunday","Home",46,10,7,0,"outdoors","astroturf",54,15,3223.0272606693,-93.6463196539385,5,19,3,4,-13
"REG","Sunday","Home",40.5,7,10,1,"outdoors","grass",45,14,2969.86426903,-39.9496678661,32,17,18,4,1
"REG","Sunday","Home",44.5,7,14,0,"outdoors","grass",86,16,3017.94526037,22.228274405,15,6,12,8,5
"REG","Sunday","Home",41.5,7,7,1,"dome","astroplay",72,0,3105.37017986,18.75259000984,32,32,32,32,0
"REG","Sunday","Home",47.5,14,14,0,"dome","fieldturf",72,0,3058.28499568,-42.6382275132,4,1,9,15,9
"REG","Thursday","Home",41.5,4,4,0,"dome","fieldturf",72,0,2978.31871168,8.79541021695,12,29,15,32,0
"REG","Sunday","Home",41,7,7,0,"outdoors","fieldturf",59,2,3037.10385442,-234.5448393689,23,15,27,3,-16
"REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",76,10,2971.87950529,-10.6802789617,19,18,1,28,28
"REG","Sunday","Home",54,7,7,0,"closed","fieldturf",72,0,2901.84501750205,8.67432311724427,4,14,10,22,2
"REG","Sunday","Home",44,6,7,0,"outdoors","grass",24,9,3103.25755303,-13.017261771503,16,4,3,23,32
"REG","Sunday","Home",40,14,7,1,"outdoors","grass",80,4,3026.33280197,-31.02572505118,23,2,15,26,32
"REG","Sunday","Home",43,7,7,1,"outdoors","grass",42,3,3089.82948563,23.3102392737,18,22,1,13,8
"REG","Sunday","Home",49,7,7,0,"outdoors","grass",80,3,2906.17485015,30.9750474852,11,24,26,17,-22
"REG","Monday","Home",38.5,8,8,1,"outdoors","fieldturf",66,7,2991.95804334215,-147.381371732043,19,6,20,26,19
"REG","Sunday","Home",43.5,14,7,0,"closed","matrixturf",72,0,2875.6599263,-2.78629425092,10,23,11,26,2
"REG","Sunday","Home",41.5,14,7,1,"closed","fieldturf",72,0,3016.00621986591,17.7993145866677,20,1,25,10,4
"REG","Sunday","Home",36,21,7,0,"outdoors","astroturf",63,7,2927.3494894,-18.79850136806,8,28,11,20,-11
"REG","Sunday","Home",45,7,7,0,"outdoors","fieldturf",42,0,3029.1305974,6.6725499271,16,21,28,11,-22
"REG","Sunday","Home",44.5,7,7,1,"dome","fieldturf",72,0,2839.74828038,14.1428834026983,8,13,15,24,4
"REG","Sunday","Home",41,7,7,0,"outdoors","grass",88,2,2793.91503741,-4.97524385961,14,1,18,12,7
"REG","Sunday","Home",43,7,7,0,"closed","grass",72,0,3176.00975991,-1.30834728923,5,25,11,24,-7
"REG","Sunday","Home",46.5,7,7,0,"open","fieldturf",72,0,2759.55733158,5.46462907404,10,3,22,19,4
"REG","Sunday","Home",44,7,7,1,"open","grass",92,4,3075.15357085,-25.23785706566,32,32,32,32,0
"REG","Sunday","Home",53,7,7,0,"outdoors","grass",70,4,3086.58103503,0.64498962251,8,32,19,18,-25
"REG","Sunday","Home",45,7,6,0,"outdoors","grass",76,6,2669.1553096744,-5.60796484494245,26,4,20,19,21
"REG","Sunday","Home",40,7,7,0,"outdoors","astroturf",73,10,3141.73972693,4.44223757274,30,30,30,30,0
"REG","Sunday","Home",41.5,7,7,0,"outdoors","astroturf",83,6,2927.2526208,87.5311259511,32,22,18,1,-7
"REG","Sunday","Home",40,7,7,0,"outdoors","grass",43,7,2757.92707637,15.644321547,16,5,18,13,6
"REG","Sunday","Home",38,14,7,0,"outdoors","fieldturf",81,2,2949.90606764,8.61440122309,10,11,7,24,16
"REG","Sunday","Home",43,7,7,0,"outdoors","grass",83,5,3019.03333759,-5.65787237754,19,4,3,3,15
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",78,13,3013.14486818231,-112.31884786092,19,12,11,13,9
"CON","Sunday","Home",47,7,8,0,"closed","grass",72,0,3215.54755913,13.32486130449,1,2,4,2,-3
"REG","Sunday","Home",41.5,7,7,1,"outdoors","grass",78,8,3011.19834566,5.38116135701,32,32,32,32,0
"REG","Sunday","Home",49,13,7,0,"outdoors","grass",85,7,3017.17590112919,-3.85509597559382,5,9,20,4,-20
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",66,1,2894.75710347,-96.9921512274,28,28,2,17,15
"REG","Sunday","Home",48.5,7,7,0,"closed","grass",72,0,3052.71074174,-0.38366463946,2,20,12,8,-22
"REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",46,6,3017.61180909,1.18359637791,15,23,12,14,-6
"REG","Sunday","Home",49.5,7,13,1,"dome","astroturf",72,0,3025.96584564216,20.442850637782,13,22,3,11,-1
"REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",89,9,3003.76501006,11.35421527178,20,27,29,1,-35
"REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",47,20,3079.09487034,-0.918664467300001,8,17,11,28,8
"REG","Sunday","Home",36.5,7,7,0,"outdoors","astroturf",40,6,2711.3043472,-49.5149063165,12,29,28,30,-15
"REG","Sunday","Home",52.5,7,7,0,"dome","astroturf",72,0,3002.79558496,29.63865716703,1,30,4,4,-29
"WC","Saturday","Home",44,6,6,0,"closed","fieldturf",72,0,3208.00170299,1.35290651772,2,1,4,6,3
"REG","Sunday","Home",42,7,7,0,"outdoors","grass",86,16,2776.86925086,-16.5114931086,23,29,14,21,1
"REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",44,8,2916.877043,-14.8108620192,30,10,5,24,39
"WC","Saturday","Home",42,6,6,0,"outdoors","grass",35,10,3106.64765052,49.2781379854,8,6,2,4,4
"REG","Sunday","Home",33,7,7,0,"outdoors","grass",64,10,3125.7470421,3.05743713812,24,27,25,22,-6
"REG","Sunday","Home",54,7,7,0,"outdoors","grass",72,1,3160.04128211,36.46153067729,4,25,26,2,-45
"REG","Sunday","Home",43,14,7,0,"dome","fieldturf",72,0,3063.7783553,4.3002416365,7,25,10,9,-19
"REG","Sunday","Home",33,7,7,0,"outdoors","grass",78,12,2865.59916105,-17.35863258939,32,32,32,32,0
"REG","Sunday","Home",37.5,7,7,1,"outdoors","sportturf",42,5,3071.91632421,-60.89505024347,20,5,17,22,20
"REG","Sunday","Home",48.5,7,7,0,"outdoors","grass",43,6,3032.48387667,27.75275960427,2,21,6,23,-2
"REG","Sunday","Home",53.5,7,6,0,"outdoors","grass",73,8,3048.72718084999,23.0347744325345,16,27,23,7,-27
"REG","Monday","Home",43.5,11,8,0,"outdoors","grass",65,10,3112.76373072,4.3598077021,24,5,7,17,29
"REG","Sunday","Home",33.5,7,7,0,"outdoors","grass",63,7,2940.73940257,-12.42811829462,22,3,5,23,37
"REG","Sunday","Home",43,7,7,1,"outdoors","grass",48,16,2810.18321303703,13.5050904611162,17,5,1,26,37
"REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",89,6,2923.26695604,-16.34142538305,32,32,32,32,0
"REG","Sunday","Home",46,7,7,0,"outdoors","fieldturf",43,2,2746.77455883,-89.91296787807,26,27,29,22,-8
"REG","Sunday","Home",44.5,7,7,1,"outdoors","grass",30,14,3134.81268886,-70.1515971556,4,20,32,22,-26
"REG","Sunday","Home",45.5,14,7,1,"outdoors","fieldturf",76,0,3020.89029136,33.8579242758,6,21,27,7,-35
"REG","Monday","Home",55,8,8,0,"outdoors","grass",77,5,3069.99350575,44.2277891125,2,9,25,1,-31
"REG","Sunday","Home",44,7,10,1,"outdoors","grass",54,2,2659.93645083,-5.04484135529,13,28,5,22,2
"REG","Sunday","Home",43,7,7,1,"outdoors","astroturf",36,19,2942.40933090865,-17.5783687405596,9,6,32,20,-9
"REG","Sunday","Home",47,8,7,0,"outdoors","grass",44,5,3144.674271,-14.3970193027,18,31,2,12,-3
"REG","Sunday","Home",39.5,7,7,0,"outdoors","fieldturf",41,14,2839.81218891,2.289716779239,19,21,1,27,24
"REG","Sunday","Home",42,7,7,1,"dome","astroturf",72,0,2940.90963448,3.90433381055,8,4,24,9,-11
"REG","Sunday","Home",39.5,10,7,0,"outdoors","grass",67,3,2667.53514694,-3.7145186821,28,30,19,29,8
"REG","Sunday","Home",40.5,8,8,1,"closed","grass",72,0,2952.37718582,-29.2680883728,19,9,7,28,31
"REG","Sunday","Home",36.5,7,7,1,"outdoors","fieldturf",56,5,3043.79337864,6.9674101139,4,30,10,26,-10
"REG","Sunday","Home",45,7,7,0,"outdoors","grass",60,12,3006.8217897,10.74356188768,14,14,21,6,-15
"REG","Sunday","Home",42,7,7,1,"outdoors","grass",85,5,3149.10018796,27.10762120338,28,11,25,1,-7
"REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",66,7,2909.8315281,4.7911683361,16,13,29,10,-16
"REG","Sunday","Home",40.5,7,7,0,"outdoors","fieldturf",67,12,2979.22565589,9.18142880226,32,32,32,32,0
"REG","Sunday","Home",36.5,7,7,1,"outdoors","grass",68,3,2783.55757837,-21.9231722206,15,24,15,22,-2
"REG","Sunday","Home",49.5,14,7,0,"outdoors","grass",43,5,3025.87320269,-4.5792910681,3,11,14,28,6
"REG","Sunday","Home",44.5,6,10,0,"closed","matrixturf",72,0,3125.2245703313,34.4686008807347,14,12,6,20,16
"REG","Sunday","Home",36,7,7,1,"outdoors","fieldturf",57,13,2903.12294295,-27.3912440138148,17,12,16,15,4
"REG","Sunday","Home",43.5,10,6,1,"dome","sportturf",72,0,3016.17905252137,-116.774331033728,10,30,3,6,-17
"REG","Sunday","Home",34.5,7,6,0,"outdoors","grass",80,12,2861.35254515,-15.07630438295,26,20,7,22,21
"REG","Sunday","Home",50,6,7,0,"outdoors","grass",54,12,3140.74500001,28.1831070782,13,1,19,3,-4
"REG","Sunday","Home",54,7,7,0,"outdoors","astroturf",49,8,3218.76769400649,5.68648567578565,1,16,14,13,-16
