"total_result","game_type","weekday","location","total_line","away_rest","home_rest","div_game","roof","surface","temp","wind","total_team_elo","total_qb_elo","home_total_offense_rank","home_total_defense_rank","away_total_defense_rank","away_total_offense_rank","off_def_diff"
"Over","REG","Monday","Home",50.5,7,7,0,"dome","grass",72,0,3047.89118093532,2.14516240614984,32,32,32,32,0
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",74,5,2878.67127074472,-7.87531777233167,32,32,32,32,0
"Under","REG","Sunday","Home",43,7,7,0,"outdoors","grass",62,7,2954.17778670853,-18.9900020664189,20,5,19,29,25
"Over","REG","Sunday","Home",40,7,7,0,"outdoors","grass",70,3,3084.25018742,16.22062829699,11,18,8,17,2
"Under","REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",89,4,3219.6628291179,-6.79558093335497,25,19,1,9,14
"Under","REG","Sunday","Home",41,6,7,1,"outdoors","grass",82,6,3046.80480086,7.00168987345,24,1,20,8,11
"Under","REG","Sunday","Home",39,7,7,0,"outdoors","grass",44,5,2906.46381267,17.80387680031,23,12,32,9,-12
"Over","REG","Sunday","Home",46.5,10,7,0,"outdoors","grass",57,1,3086.38697544,28.47664985293,15,9,26,18,-2
"Over","REG","Sunday","Home",49.5,7,7,0,"outdoors","fieldturf",48,11,3041.86325418132,18.3052031663424,13,11,13,9,-2
"Over","REG","Sunday","Home",41.5,7,7,1,"dome","astroplay",72,0,3105.37017986,18.75259000984,32,32,32,32,0
"Over","REG","Sunday","Home",36.5,7,7,0,"outdoors","grass",69,0,2882.71904877,-9.3347251672,24,20,25,12,-9
"Over","REG","Sunday","Home",35.5,7,7,0,"outdoors","grass",37,7,3042.38457707,14.50947100837,12,22,24,20,-14
"Over","REG","Sunday","Home",37,7,7,1,"outdoors","grass",57,6,2867.14247092,-6.2945387681,16,26,12,31,9
"Under","REG","Sunday","Home",46.5,7,7,1,"outdoors","grass",45,10,3089.35844962,24.987817034414,23,30,24,7,-24
"Under","REG","Sunday","Home",34,7,7,0,"outdoors","grass",83,5,2911.49499287,13.8870426332,28,3,30,25,20
"Over","REG","Sunday","Home",53.5,7,6,0,"outdoors","grass",73,8,3048.72718084999,23.0347744325345,16,27,23,7,-27
"Over","REG","Sunday","Home",49.5,7,7,1,"outdoors","grass",85,12,3098.74703194,-11.1097757072,18,23,26,1,-30
"Under","REG","Sunday","Home",39,7,7,1,"dome","astroturf",72,0,2938.16786733,18.20615110303,14,30,1,4,-13
"Under","REG","Sunday","Home",43,7,7,0,"outdoors","fieldturf",54,5,3200.17718286,-3.80922464893,14,22,28,19,-17
"Over","REG","Sunday","Home",37.5,7,7,1,"dome","fieldturf",72,0,2906.05512948,-88.02717952,19,16,6,25,22
"Over","REG","Sunday","Home",48.5,7,7,0,"dome","fieldturf",72,0,2820.17980619678,0.939988989448059,3,12,18,26,-1
"Over","REG","Thursday","Home",44.5,4,4,0,"closed","matrixturf",72,0,3171.02897104,53.1985183632,25,18,4,13,16
"Under","REG","Sunday","Home",41.5,7,7,0,"outdoors","grass",50,12,2904.29228407,-1.32176511632,25,25,10,7,-3
"Under","REG","Sunday","Home",46.5,7,7,1,"outdoors","fieldturf",53,13,3123.81588563,-40.81617041032,12,17,11,21,5
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",75,0,3195.54599998,8.92323215733,6,19,21,16,-18
"Over","REG","Sunday","Home",38,7,7,1,"outdoors","astroplay",30,15,3012.04182246,-10.11736056736,28,15,2,9,20
"Under","REG","Monday","Home",49.5,15,8,0,"outdoors","grass",68,6,3037.54426665579,13.707212860076,3,13,25,20,-15
"Over","REG","Sunday","Home",39,7,7,0,"dome","fieldturf",72,0,2907.1213139,3.00508815757,18,20,24,20,-6
"Under","DIV","Saturday","Home",54.5,7,13,0,"outdoors","grass",32,13,3228.48183864,55.9514792556,1,2,6,4,-3
"Under","REG","Sunday","Home",45,7,10,1,"outdoors","grass",44,15,3036.83907531,24.7883009851,14,4,17,4,-3
"Under","REG","Sunday","Home",36,7,7,0,"outdoors","grass",47,5,2871.62433722,60.5424706248,22,12,8,27,29
"Under","REG","Sunday","Home",55,10,7,0,"dome","matrixturf",72,0,3036.9880914544,29.972892097205,11,2,25,3,-13
"Under","REG","Sunday","Home",47.5,14,7,1,"outdoors","grass",46,5,2954.97595727,32.7986832937,29,20,32,16,-7
"Under","REG","Monday","Home",43.5,8,8,0,"dome","fieldturf",72,0,2946.1304623,-3.65163346162,20,8,4,14,22
"Over","REG","Thursday","Home",47,7,7,1,"closed","matrixturf",72,0,2970.03844635,-13.99664606485,18,21,5,7,-1
"Under","REG","Sunday","Home",46,7,7,1,"outdoors","grass",65,8,3000.82595814628,-42.3636530288888,11,3,17,4,-5
"Over","REG","Sunday","Home",44.5,14,7,0,"open","grass",72,0,2967.23421944,20.71347417392,8,17,16,23,-2
"Under","REG","Sunday","Home",55,10,7,1,"outdoors","grass",71,7,3124.86326022,15.0691081748,1,22,9,6,-24
"Under","REG","Sunday","Home",45.5,7,7,1,"outdoors","grass",50,14,2983.2502732,40.9723416103,22,2,24,2,-2
"Under","REG","Sunday","Home",42.5,7,7,1,"outdoors","grass",26,4,2989.07236382,-58.307236837371,10,29,17,29,-7
"Under","REG","Sunday","Home",38.5,14,14,1,"outdoors","fieldturf",42,2,3023.82974296936,-23.9548224791647,23,10,27,15,1
"Under","REG","Monday","Home",39,8,8,1,"outdoors","grass",62,6,3010.17468519,2.656880357967,19,7,13,6,5
"Under","REG","Sunday","Home",44.5,7,7,0,"dome","fieldturf",72,0,3177.38324904,12.65600009092,3,20,23,28,-12
"Over","REG","Sunday","Home",45,7,7,0,"outdoors","fieldturf",43,1,2921.44863834,38.0270326113,30,28,2,10,10
"Under","REG","Sunday","Home",40.5,7,7,1,"dome","astroplay",72,0,2812.37835389,-1.40437383147,19,2,15,25,27
"Under","REG","Thursday","Home",51,4,4,0,"open","grass",72,0,3254.81028236155,5.82821179303313,5,2,12,21,12
"Over","REG","Sunday","Home",33.5,7,7,0,"outdoors","grass",37,14,3119.81470757,-1.00025279552,26,15,27,16,0
"Under","REG","Sunday","Home",38.5,7,7,0,"outdoors","grass",68,12,3184.54090109,-19.64189062906,10,23,9,18,-4
"Over","REG","Sunday","Home",39,7,7,0,"outdoors","fieldturf",49,19,3175.71341916,13.99965877683,5,25,29,17,-32
"Over","REG","Sunday","Home",30,7,7,1,"outdoors","astroplay",45,25,2899.77934307,-15.57884966633,24,21,19,27,11
"Over","REG","Sunday","Home",45,10,6,0,"outdoors","grass",94,8,3168.21461746,8.32982313213,27,22,4,15,16
"Over","REG","Sunday","Home",44,7,7,0,"dome","fieldturf",72,0,3173.11490711,-44.9686260399,6,29,5,2,-26
"Over","REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",71,10,2980.77343193,-25.9870007267,23,23,15,7,-8
"Over","REG","Sunday","Home",47,14,7,0,"outdoors","grass",89,8,2958.24039243,-47.67208807257,24,11,24,18,7
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",57,15,2801.90010002,-1.95877820457,27,9,1,28,45
"Under","REG","Sunday","Home",38,7,6,1,"outdoors","grass",88,3,3052.12574281,-19.03576903119,31,9,3,14,33
"Under","REG","Sunday","Home",48.5,7,7,1,"closed","grass",72,0,3127.24796574521,-2.33362024775619,1,20,14,16,-17
"Under","REG","Saturday","Home",32,6,7,0,"outdoors","grass",6,27,2963.54521085793,9.82770819044254,8,16,5,16,3
"Under","REG","Monday","Home",52,11,8,0,"open","fieldturf",72,0,2923.35178739,18.59072735372,6,27,14,19,-16
"Under","REG","Sunday","Home",46,7,7,1,"outdoors","grass",85,12,2962.04390813921,9.74490891014026,5,1,19,15,0
"Over","REG","Sunday","Home",43,7,7,1,"dome","sportturf",72,0,3022.40795088059,-70.3652802675355,26,27,8,21,12
"Over","REG","Sunday","Home",43,7,7,1,"closed","grass",72,0,3056.21116411,-39.1798063679,19,22,17,22,2
"Over","REG","Sunday","Home",52.5,10,7,0,"outdoors","fieldturf",35,19,3340.47541461,45.1034969005,10,16,12,7,-11
"Under","REG","Sunday","Home",39,7,7,0,"outdoors","grass",55,12,2949.70326666008,4.85151713964985,25,2,16,4,11
"Under","REG","Sunday","Home",45,7,6,0,"outdoors","grass",79,3,3111.40325754,22.62581200083,2,30,3,22,-9
"Over","REG","Sunday","Neutral",39.5,7,7,0,"outdoors","grass",59,15,3023.34879869473,-117.592792770488,23,14,8,29,30
"Over","REG","Monday","Home",41,8,11,0,"outdoors","grass",45,10,2887.09729146,26.5060784417,25,5,11,10,19
"Over","REG","Sunday","Home",39,7,7,1,"closed","grass",72,0,3053.25097707,18.29486907617,19,25,4,23,13
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","sportturf",29,20,3078.16776392,5.74077516125,17,1,28,12,0
"Over","REG","Sunday","Home",40.5,7,6,0,"outdoors","grass",69,6,2834.5717137,-18.70754676123,21,6,7,24,32
"Over","REG","Monday","Home",42.5,8,8,0,"outdoors","grass",84,5,2925.39235513,-11.65360719385,29,16,7,8,14
"Over","REG","Sunday","Home",41.5,7,7,0,"outdoors","fieldturf",45,5,3078.23841172,34.840667427,14,11,30,8,-19
"Over","REG","Sunday","Home",48,7,7,1,"dome","fieldturf",72,0,3069.81995073,24.9296737762,5,26,6,24,-3
"Over","REG","Sunday","Home",47.5,7,7,1,"outdoors","grass",42,4,2888.65893036,-7.35488793183,11,30,12,2,-29
"Over","REG","Sunday","Home",44.5,10,7,0,"outdoors","grass",74,3,2932.60967212,-58.64160274467,5,14,26,25,-10
"Over","REG","Sunday","Home",34,14,7,0,"outdoors","grass",54,10,3007.76104488,-0.44340401403,22,26,25,26,-3
"Under","REG","Monday","Home",49.5,15,8,0,"outdoors","fieldturf",56,2,3046.31882925,14.12391025456,21,5,26,5,-5
"Under","REG","Sunday","Home",44.5,7,7,1,"outdoors","fieldturf",75,4,3023.51232605666,7.08950780511072,32,32,32,32,0
"Under","REG","Sunday","Home",51,14,7,0,"closed","matrixturf",72,0,3204.00962456,-80.1285766174,12,24,5,1,-16
"Over","REG","Sunday","Home",45,6,7,0,"outdoors","grass",65,5,3018.19533554459,-11.8225081026554,28,8,26,20,14
"Under","REG","Thursday","Home",41.5,4,4,1,"outdoors","fieldturf",60,16,3031.24177035,6.0054121357,11,17,22,12,-16
"Under","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",59,1,3121.93497435,-6.88384102642,23,28,16,21,0
"Over","REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",38,0,2675.74776929,39.7132955432,31,10,3,21,39
"Over","REG","Sunday","Home",45.5,7,7,1,"dome","matrixturf",72,0,2952.73945222063,12.9883118534908,4,1,22,19,0
"Under","REG","Sunday","Home",38.5,7,8,1,"outdoors","grass",34,7,2796.45184284,13.89953875141,11,14,17,23,3
"Under","REG","Sunday","Home",41,7,7,1,"outdoors","grass",40,10,3191.89893317,13.2616049414,11,2,31,6,-16
"Under","REG","Sunday","Home",49.5,14,7,1,"dome","astroturf",72,0,3157.76082652941,-232.509039164182,12,21,9,6,-12
"Over","REG","Sunday","Home",42,14,7,0,"outdoors","fieldturf",56,10,2846.12739101,29.2859132788,6,18,10,19,-3
"Under","REG","Sunday","Home",40,7,7,0,"outdoors","fieldturf",82,9,2913.61884433,2.55270570749,32,32,32,32,0
"Over","REG","Sunday","Home",35.5,7,7,0,"outdoors","grass",76,8,2836.8374055,-28.679025222729,22,8,3,21,32
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","grass",62,31,3011.93109415,34.24528800163,7,23,1,26,9
"Over","REG","Thursday","Home",47.5,7,7,0,"outdoors","grass",68,5,3213.02972909,26.07560225344,32,32,32,32,0
"Over","REG","Sunday","Home",34.5,7,7,0,"outdoors","fieldturf",71,22,2965.06335103,-35.37090995153,10,28,15,25,-8
"Over","REG","Sunday","Home",42,7,7,0,"outdoors","grass",88,4,3100.40824859,-3.2947759129,9,11,3,26,21
"Under","REG","Sunday","Home",49,7,7,0,"outdoors","astroturf",52,11,3023.39156696331,3.38644049445933,7,6,18,28,11
"Over","REG","Sunday","Home",45,6,7,1,"dome","fieldturf",72,0,2948.2579689,10.387737415922,28,11,18,4,3
"Under","REG","Sunday","Home",41,7,7,1,"closed","grass",72,0,3133.51759546,-42.5286171613587,15,3,9,16,19
"Under","REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",53,6,2985.88179165,-44.9150077374,16,4,8,19,23
"Under","REG","Sunday","Home",39.5,6,7,1,"outdoors","grass",65,10,3029.64717175,4.5858452042,21,15,23,14,-3
"Under","REG","Sunday","Home",41,7,7,1,"outdoors","grass",44,0,3049.18046239,56.4438345387,22,2,18,12,14
"Under","REG","Sunday","Home",40,7,7,1,"outdoors","grass",80,3,2919.15949285,-12.95901138851,30,30,30,30,0
"Over","REG","Sunday","Home",40.5,7,7,0,"outdoors","fieldturf",64,10,3012.80772848,0.0555866229999999,32,32,32,32,0
"Over","REG","Sunday","Home",40.5,13,7,0,"outdoors","fieldturf",55,15,3038.35519295,29.78096282795,24,25,24,3,-22
"Under","REG","Sunday","Home",38,7,7,0,"outdoors","grass",81,8,2997.95803083,34.7135824188,18,5,31,16,-2
"Under","REG","Sunday","Home",44,7,6,0,"outdoors","grass",59,2,3040.82544595195,8.2344340538008,9,15,4,11,1
"Under","REG","Sunday","Home",37,7,7,1,"outdoors","grass",42,12,3069.96047353383,-156.567037365665,22,4,5,14,27
"Under","REG","Sunday","Home",41,7,7,0,"outdoors","grass",59,8,2846.56176719,14.46358753927,20,27,1,17,9
"Under","REG","Sunday","Home",43.5,7,7,1,"closed","grass",72,0,3047.62162847,-29.216360968,13,4,24,30,15
"Under","REG","Sunday","Home",41,7,6,1,"closed","fieldturf",72,0,2911.49665226,21.7923776604,26,11,21,18,12
"Over","REG","Sunday","Home",42,7,7,0,"outdoors","grass",88,8,2993.99017919,-1.2636189512,22,18,22,1,-17
"Over","REG","Sunday","Home",40,14,7,1,"outdoors","fieldturf",62,7,2999.91402582,47.17075986141,9,4,11,20,14
"Over","REG","Sunday","Home",51.5,10,7,0,"outdoors","astroturf",71,19,3118.35545072125,32.172344475477,5,1,23,16,-3
"Under","REG","Sunday","Home",42.5,7,7,0,"dome","astroplay",72,0,2892.2013878,52.8618156284,25,30,31,14,-22
"Under","REG","Sunday","Home",34.5,7,7,0,"outdoors","grass",80,10,3069.30057395,-8.9250281235,21,23,22,12,-12
"Over","REG","Sunday","Home",44.5,7,7,1,"outdoors","fieldturf",37,6,3067.37112899828,55.5862462367741,19,9,3,3,10
"Over","REG","Sunday","Home",40.5,7,7,0,"dome","astroturf",72,0,2822.89131883,27.6286690466,30,22,29,7,-14
"Under","REG","Sunday","Home",35,14,14,0,"outdoors","grass",52,6,2834.94871165,-7.77633136647,11,8,28,24,-1
"Over","REG","Sunday","Home",43.5,7,7,0,"outdoors","grass",72,5,3020.87350464,5.71913938766,21,1,27,25,18
"Over","REG","Sunday","Home",44,7,7,0,"dome","fieldturf",72,0,2822.49586161,3.7821109185,7,18,12,27,4
"Under","REG","Sunday","Home",43,10,13,0,"outdoors","grass",46,9,2999.26506273754,-235.955521943301,29,6,2,2,23
"Over","REG","Sunday","Home",53.5,6,14,1,"dome","sportturf",72,0,2953.02988794,7.54744568155,5,17,9,2,-19
"Over","REG","Sunday","Home",40.5,6,7,0,"dome","fieldturf",72,0,2927.49500803,29.3157043952,27,7,18,17,19
"Under","WC","Sunday","Home",52.5,7,7,1,"outdoors","grass",26,4,3051.37210292,29.9660045856,3,1,2,2,2
"Under","REG","Sunday","Home",45,6,14,1,"outdoors","grass",66,12,2912.84448435,-1.5392652744,19,8,23,5,-7
"Under","REG","Sunday","Home",54,7,7,0,"outdoors","grass",62,13,3062.39225000029,-61.9022905121725,22,4,21,6,3
"Over","REG","Sunday","Home",38.5,7,7,1,"outdoors","fieldturf",47,0,2829.89804027,-9.110915664802,23,17,3,18,21
"Under","REG","Thursday","Home",45.5,4,4,1,"outdoors","fieldturf",71,4,3022.7162611,-3.0844814401,5,13,23,9,-22
"Under","REG","Sunday","Home",49.5,7,7,0,"outdoors","grass",81,15,3018.5429658,11.07461701,27,15,11,4,5
"Under","REG","Sunday","Home",45,7,7,1,"open","grass",72,0,3143.02133431,24.19612307172,3,22,3,20,-2
"Over","REG","Sunday","Home",53,7,7,1,"closed","matrixturf",72,0,2980.59888041538,43.2586719067018,6,22,4,14,-6
"Under","REG","Sunday","Home",40,7,6,0,"dome","fieldturf",72,0,2918.01649527,-65.43748624634,25,14,9,21,23
"Under","REG","Sunday","Home",42,7,7,1,"outdoors","fieldturf",65,12,2914.38642367,-19.31621595153,27,28,14,29,14
"Under","REG","Sunday","Home",50,7,7,0,"dome","fieldturf",72,0,2840.15484305,31.153392546768,24,11,6,7,14
"Under","REG","Sunday","Home",38.5,7,7,0,"dome","sportturf",72,0,2959.32328903,-6.5677660027,14,24,8,24,6
"Over","REG","Sunday","Home",50.5,7,7,1,"outdoors","grass",75,7,2942.63563776,26.99697334305,6,14,23,14,-17
"Under","REG","Sunday","Home",48.5,7,7,0,"outdoors","fieldturf",66,4,3073.72767602,26.708541877,16,28,30,1,-41
"Under","REG","Sunday","Home",46,7,7,0,"outdoors","grass",66,10,2931.01953649,24.732372831,8,28,2,5,-17
"Under","REG","Monday","Home",43.5,8,8,0,"outdoors","grass",57,3,3124.69540266,29.1234278848,18,21,30,16,-17
"Over","REG","Sunday","Home",53.5,7,7,0,"dome","astroturf",72,0,3463.099269945,34.4014000686137,13,10,3,1,1
"Under","REG","Sunday","Home",45,7,6,0,"outdoors","grass",67,12,2906.37828566,-14.1991903195,5,22,20,14,-23
"Over","REG","Sunday","Home",40.5,7,7,1,"dome","fieldturf",72,0,2799.90469557,-30.38790513585,14,25,12,13,-10
"Over","REG","Sunday","Home",45,7,7,1,"outdoors","grass",73,1,3062.13343872,-115.0110765614,6,16,13,22,-1
"Under","REG","Monday","Home",52.5,8,7,0,"outdoors","astroturf",73,14,3276.27564292883,-29.6434712612609,5,9,14,9,-9
"Over","REG","Sunday","Home",43.5,7,10,1,"outdoors","fieldturf",36,3,2958.80106456,13.672650194726,29,32,6,20,11
"Over","REG","Sunday","Home",41,7,7,1,"outdoors","grass",64,3,2803.91322511,-21.93476194351,18,26,20,26,-2
"Under","REG","Sunday","Home",37.5,7,7,0,"outdoors","grass",35,13,2896.47662725,-65.4398508019,7,13,20,32,6
"Under","DIV","Saturday","Home",44,7,14,0,"outdoors","grass",54,3,3321.27208697,3.27048871527,2,6,4,4,-4
"Under","REG","Sunday","Home",42.5,7,7,0,"outdoors","grass",55,7,3006.49832316122,-46.2118843497458,24,19,25,28,8
"Under","REG","Sunday","Home",37.5,7,7,1,"outdoors","grass",83,10,3021.09364545,7.8889639381,30,30,30,30,0
"Under","REG","Sunday","Home",42.5,7,7,1,"outdoors","grass",43,12,3073.49800867938,-47.4760953085874,3,17,7,17,-4
"Over","REG","Sunday","Home",46.5,7,7,0,"outdoors","grass",60,20,3120.73606338,13.88961874675,11,5,6,15,15
"Over","REG","Monday","Home",39,11,8,0,"outdoors","grass",73,5,2862.55300249,-5.0597267214,27,15,21,20,11
"Over","REG","Sunday","Home",47,7,7,0,"outdoors","fieldturf",81,15,2928.8353871313,12.6754142920528,32,32,32,32,0
"Over","REG","Sunday","Home",44,7,7,0,"outdoors","grass",75,5,2973.06569931,26.82172521436,23,27,19,1,-22
"Over","REG","Sunday","Home",47,7,7,0,"outdoors","grass",73,0,3148.20077252,12.00149686693,6,23,11,11,-17
"Under","REG","Sunday","Home",37.5,10,8,0,"outdoors","sportturf",62,18,3045.66829647,-5.932751189674,20,24,14,17,-1
"Under","REG","Sunday","Home",47.5,7,7,0,"closed","matrixturf",72,0,3038.14907753,9.96458674059,6,27,5,24,-2
"Under","REG","Sunday","Home",53,7,7,0,"outdoors","fieldturf",57,2,3252.415557136,39.5378947923822,6,4,2,1,1
"Under","REG","Sunday","Home",46.5,7,7,0,"outdoors","fieldturf",59,10,2878.68658373329,-70.7219203578931,19,29,22,1,-31
"Over","REG","Sunday","Home",45.5,7,7,0,"outdoors","fieldturf",64,0,2942.70828274,50.81676991323,12,22,4,17,3
"Under","REG","Sunday","Home",47.5,7,6,1,"dome","fieldturf",72,0,3163.54081284,15.67993124943,5,8,1,17,13
"Over","REG","Sunday","Home",45.5,8,6,1,"dome","fieldturf",72,0,2903.90550136,14.59436627598,11,32,30,23,-28
"Over","REG","Sunday","Home",43,6,7,1,"outdoors","fieldturf",57,9,3058.49992898,-138.166880216666,12,10,24,9,-13
"Under","REG","Sunday","Home",44,7,7,1,"outdoors","fieldturf",77,0,3120.65680399,26.31918459715,8,18,19,1,-28
"Under","REG","Sunday","Home",47.5,7,7,1,"closed","fieldturf",72,0,3061.29972857,-28.28469227262,6,24,23,28,-13
"Under","REG","Sunday","Home",39.5,7,7,0,"outdoors","grass",66,5,2935.03817079,4.10343037121,9,20,1,24,12
"Under","REG","Sunday","Home",41,7,7,1,"outdoors","fieldturf",54,15,3159.16321336,-121.61603565032,14,9,13,15,7
"Over","REG","Sunday","Home",54.5,7,6,1,"outdoors","astroturf",80,16,3183.08864200867,48.5058570112429,6,21,25,14,-26
"Over","REG","Sunday","Home",36.5,7,7,0,"outdoors","fieldturf",66,8,3055.6416578,3.679610745687,12,23,9,7,-13
"Over","REG","Sunday","Home",44.5,7,7,0,"outdoors","grass",57,4,3140.63011577,-19.51591604268,6,16,7,24,7
"Under","REG","Tuesday","Home",44,8,9,0,"outdoors","grass",32,10,3095.52147669,-48.563347419,1,29,5,22,-11
"Over","REG","Sunday","Home",47,7,7,0,"outdoors","grass",73,9,2943.05469463,6.63355035368,17,17,20,4,-16
"Under","REG","Sunday","Home",49.5,7,7,0,"outdoors","fieldturf",43,8,2846.24103630648,-13.0143818568974,3,2,15,32,18
"Over","REG","Monday","Home",34,8,7,1,"outdoors","fieldturf",23,17,3052.65538148,-18.31306081813,20,28,26,28,-6
"Over","REG","Sunday","Home",43,7,10,0,"outdoors","grass",80,22,2980.26004425,11.18843159139,21,26,19,12,-12
"Under","REG","Sunday","Neutral",42,7,7,1,"outdoors","grass",59,5,2968.77819286,17.57057049169,13,22,2,21,10
"Under","REG","Monday","Home",45.5,11,8,0,"outdoors","fieldturf",67,3,3137.82518048,-0.00532979434999992,28,20,8,20,20
"Under","REG","Sunday","Home",44,7,7,0,"outdoors","grass",90,5,3089.86995933,16.14326648853,30,30,30,30,0
"Under","REG","Sunday","Home",36.5,6,7,1,"outdoors","grass",42,8,2805.23498385,-3.15370126218,25,12,26,22,9
"Over","REG","Sunday","Home",41.5,7,6,0,"outdoors","grass",49,18,3012.58433466,0.91950264071,18,24,20,19,-7
"Under","REG","Sunday","Home",45.5,7,7,0,"outdoors","grass",69,7,2960.19692564,5.50466495171,32,32,32,32,0
"Over","REG","Sunday","Home",46,7,7,0,"closed","fieldturf",72,0,2960.4292789111,-100.357220123779,9,8,4,14,11
"Over","REG","Sunday","Home",47,7,6,0,"outdoors","fieldturf",60,6,3219.52814745,27.31362424688,9,24,7,4,-18
"Under","REG","Sunday","Home",40.5,10,7,1,"outdoors","grass",42,7,3109.75281883418,-48.1793591290671,19,21,3,9,4
"Under","REG","Sunday","Home",53,7,7,0,"outdoors","grass",76,0,3065.95964521,17.89032264388,13,20,4,6,-5
"Over","REG","Sunday","Home",39.5,7,7,1,"outdoors","grass",61,19,2922.3152422,0.27030557585,21,27,25,13,-18
"Over","REG","Monday","Home",44.5,11,11,1,"outdoors","fieldturf",27,16,3288.22667512,27.80400682541,14,17,11,11,-3
"Under","REG","Sunday","Home",44,6,7,1,"outdoors","grass",73,30,3092.65804924,41.846132493,13,6,18,1,-10
"Over","REG","Sunday","Home",41,7,6,0,"outdoors","grass",40,20,3133.23621101018,10.3880813502827,26,21,15,10,0
"Over","REG","Sunday","Home",46,10,7,0,"outdoors","grass",62,24,3078.23201121622,7.69044045541435,6,12,3,14,5
"Under","REG","Monday","Home",55,8,8,0,"dome","fieldturf",72,0,3245.24147096,21.47744680768,2,19,2,8,-11
"Over","REG","Sunday","Home",48,7,14,1,"outdoors","fieldturf",47,8,3191.57115931,33.2833904018,14,11,22,1,-18
